"csu_id","trap_id","zone","zone2","trap_date","year","week","spp","method","trap_status","total","test_code","copies","cq","seq","notes"
"CSU23906","FC-088GR","SE","FC",2025-07-15,2025,29,"Pipiens","G","culex",50,0,0,55.55,0,
"CSU23907","FC-088GR","SE","FC",2025-07-15,2025,29,"Pipiens","G","culex",50,0,0,55.55,0,
"CSU23908","FC-088GR","SE","FC",2025-07-15,2025,29,"Pipiens","G","culex",26,0,0,55.55,0,
"CSU23909","FC-050","SE","FC",2025-07-15,2025,29,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23910","FC-050","SE","FC",2025-07-15,2025,29,"Pipiens","L","culex",10,0,0,55.55,0,
"CSU23911","FC-023","SE","FC",2025-07-15,2025,29,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23912","FC-023","SE","FC",2025-07-15,2025,29,"Tarsalis","L","culex",35,0,0,55.55,0,
"CSU23913","FC-023","SE","FC",2025-07-15,2025,29,"Pipiens","L","culex",8,0,0,55.55,0,
"CSU23914","FC-047","SE","FC",2025-07-15,2025,29,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23915","FC-047","SE","FC",2025-07-15,2025,29,"Tarsalis","L","culex",35,0,0,55.55,0,
"CSU23916","FC-047","SE","FC",2025-07-15,2025,29,"Pipiens","L","culex",3,0,0,55.55,0,
"CSU23917","FC-046","SE","FC",2025-07-15,2025,29,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23918","FC-046","SE","FC",2025-07-15,2025,29,"Tarsalis","L","culex",25,0,0,55.55,0,
"CSU23919","FC-046","SE","FC",2025-07-15,2025,29,"Pipiens","L","culex",30,0,0,55.55,0,
"CSU23920","FC-031","SE","FC",2025-07-15,2025,29,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23921","FC-031","SE","FC",2025-07-15,2025,29,"Tarsalis","L","culex",28,0,0,55.55,0,
"CSU23922","FC-031","SE","FC",2025-07-15,2025,29,"Pipiens","L","culex",4,0,0,55.55,0,
"BOU00287","BC-20","BC","BC",2025-07-14,2025,29,"Tarsalis","L","culex",49,0,0,55.55,0,
"BOU00288","BC-22","BC","BC",2025-07-14,2025,29,"Tarsalis","L","culex",49,0,0,55.55,0,
"BOU00289","BC-24","BC","BC",2025-07-14,2025,29,"Tarsalis","L","culex",49,0,0,55.55,0,
"BOU00290","BC-25","BC","BC",2025-07-14,2025,29,"Tarsalis","L","culex",49,0,0,55.55,0,
"BOU00291","BC-26","BC","BC",2025-07-14,2025,29,"Tarsalis","L","culex",49,0,0,55.55,0,
"CSU23832","LV-069","LV","LV",2025-07-14,2025,29,"Tarsalis","L","culex",24,0,0,55.55,0,
"CSU23833","LV-095","LV","LV",2025-07-14,2025,29,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23834","LV-095","LV","LV",2025-07-14,2025,29,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23835","LV-095","LV","LV",2025-07-14,2025,29,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23836","LV-095","LV","LV",2025-07-14,2025,29,"Tarsalis","L","culex",35,0,0,55.55,0,
"CSU23837","LV-095","LV","LV",2025-07-14,2025,29,"Pipiens","L","culex",3,0,0,55.55,0,
"CSU23838","FC-038","NE","FC",2025-07-14,2025,29,"Tarsalis","L","culex",38,0,0,55.55,0,
"CSU23839","FC-038","NE","FC",2025-07-14,2025,29,"Pipiens","L","culex",1,0,0,55.55,0,
"CSU23840","FC-069","NE","FC",2025-07-14,2025,29,"Tarsalis","L","culex",5,0,0,55.55,0,
"CSU23841","FC-069","NE","FC",2025-07-14,2025,29,"Pipiens","L","culex",1,0,0,55.55,0,
"CSU23842","FC-040GR","NE","FC",2025-07-14,2025,29,"Tarsalis","G","culex",1,0,0,55.55,0,
"CSU23843","FC-040GR","NE","FC",2025-07-14,2025,29,"Pipiens","G","culex",39,0,0,55.55,0,
"CSU23844","FC-040","NE","FC",2025-07-14,2025,29,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23845","FC-040","NE","FC",2025-07-14,2025,29,"Tarsalis","L","culex",43,0,0,55.55,0,
"CSU23846","FC-040","NE","FC",2025-07-14,2025,29,"Pipiens","L","culex",3,0,0,55.55,0,
"CSU23847","FC-006","NE","FC",2025-07-14,2025,29,"Tarsalis","L","culex",7,0,0,55.55,0,
"CSU23848","FC-006","NE","FC",2025-07-14,2025,29,"Pipiens","L","culex",1,0,0,55.55,0,
"CSU23849","FC-034","NE","FC",2025-07-14,2025,29,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23850","FC-034","NE","FC",2025-07-14,2025,29,"Tarsalis","L","culex",32,0,0,55.55,0,
"CSU23851","FC-092GR","NE","FC",2025-07-14,2025,29,"Pipiens","G","culex",37,0,0,55.55,0,
"CSU23852","FC-072","NE","FC",2025-07-14,2025,29,"Tarsalis","L","culex",49,0,0,55.55,0,
"CSU23853","FC-072","NE","FC",2025-07-14,2025,29,"Pipiens","L","culex",13,0,0,55.55,0,
"CSU23854","FC-091GR","NE","FC",2025-07-14,2025,29,"Tarsalis","G","culex",1,0,0,55.55,0,
"CSU23855","FC-091GR","NE","FC",2025-07-14,2025,29,"Pipiens","G","culex",50,0,0,55.55,0,
"CSU23856","FC-091GR","NE","FC",2025-07-14,2025,29,"Pipiens","G","culex",5,0,0,55.55,0,
"CSU23857","FC-067","NE","FC",2025-07-14,2025,29,"Tarsalis","L","culex",22,0,0,55.55,0,
"CSU23858","FC-067","NE","FC",2025-07-14,2025,29,"Pipiens","L","culex",4,0,0,55.55,0,
"CSU23859","FC-066GR","NE","FC",2025-07-14,2025,29,"Pipiens","G","culex",5,0,0,55.55,0,
"CSU23860","FC-019","NE","FC",2025-07-14,2025,29,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23861","FC-019","NE","FC",2025-07-14,2025,29,"Tarsalis","L","culex",1,0,0,55.55,0,
"CSU23862","FC-019","NE","FC",2025-07-14,2025,29,"Pipiens","L","culex",10,0,0,55.55,0,
"CSU23863","FC-036","NW","FC",2025-07-14,2025,29,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23864","FC-036","NW","FC",2025-07-14,2025,29,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23865","FC-036","NW","FC",2025-07-14,2025,29,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23866","FC-036","NW","FC",2025-07-14,2025,29,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23867","FC-036","NW","FC",2025-07-14,2025,29,"Tarsalis","L","culex",16,0,0,55.55,0,
"CSU23868","FC-036","NW","FC",2025-07-14,2025,29,"Pipiens","L","culex",12,0,0,55.55,0,
"CSU23869","FC-014","NE","FC",2025-07-14,2025,29,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23870","FC-014","NE","FC",2025-07-14,2025,29,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23871","FC-014","NE","FC",2025-07-14,2025,29,"Tarsalis","L","culex",44,0,0,55.55,0,
"CSU23872","FC-014","NE","FC",2025-07-14,2025,29,"Pipiens","L","culex",50,0,0,55.55,0,
"CSU23873","FC-014","NE","FC",2025-07-14,2025,29,"Pipiens","L","culex",37,0,0,55.55,0,
"CSU23874","FC-066","NE","FC",2025-07-14,2025,29,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23875","FC-066","NE","FC",2025-07-14,2025,29,"Tarsalis","L","culex",38,0,0,55.55,0,
"CSU23876","FC-066","NE","FC",2025-07-14,2025,29,"Pipiens","L","culex",50,0,0,55.55,0,
"CSU23877","FC-066","NE","FC",2025-07-14,2025,29,"Pipiens","L","culex",20,0,0,55.55,0,
"CSU23804","FC-001","SW","FC",2025-07-10,2025,28,"Tarsalis","L","culex",10,0,0,55.55,0,
"CSU23805","FC-054","SE","FC",2025-07-10,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23806","FC-054","SE","FC",2025-07-10,2025,28,"Tarsalis","L","culex",24,0,0,55.55,0,
"CSU23807","FC-029","SE","FC",2025-07-10,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23808","FC-029","SE","FC",2025-07-10,2025,28,"Tarsalis","L","culex",34,0,0,55.55,0,
"CSU23809","FC-068","SW","FC",2025-07-10,2025,28,"Tarsalis","L","culex",23,0,0,55.55,0,
"CSU23810","FC-062","SW","FC",2025-07-10,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23811","FC-062","SW","FC",2025-07-10,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23812","FC-062","SW","FC",2025-07-10,2025,28,"Tarsalis","L","culex",12,0,0,55.55,0,
"CSU23813","FC-062","SW","FC",2025-07-10,2025,28,"Pipiens","L","culex",2,0,0,55.55,0,
"CSU23814","FC-093","SW","FC",2025-07-10,2025,28,"Tarsalis","L","culex",43,0,0,55.55,0,
"CSU23815","FC-093","SW","FC",2025-07-10,2025,28,"Pipiens","L","culex",5,0,0,55.55,0,
"CSU23816","FC-089GR","SW","FC",2025-07-10,2025,28,"Tarsalis","G","culex",1,0,0,55.55,0,
"CSU23817","FC-089GR","SW","FC",2025-07-10,2025,28,"Pipiens","G","culex",49,0,0,55.55,0,
"CSU23818","FC-071","SW","FC",2025-07-10,2025,28,"Tarsalis","L","culex",28,0,0,55.55,0,
"CSU23819","FC-029GR","SE","FC",2025-07-10,2025,28,"Tarsalis","G","culex",7,0,0,55.55,0,
"CSU23820","FC-029GR","SE","FC",2025-07-10,2025,28,"Pipiens","G","culex",50,0,0,55.55,0,
"CSU23821","FC-029GR","SE","FC",2025-07-10,2025,28,"Pipiens","G","culex",50,0,0,55.55,0,
"CSU23822","FC-029GR","SE","FC",2025-07-10,2025,28,"Pipiens","G","culex",50,0,0,55.55,0,
"CSU23823","FC-029GR","SE","FC",2025-07-10,2025,28,"Pipiens","G","culex",50,0,0,55.55,0,
"CSU23824","FC-029GR","SE","FC",2025-07-10,2025,28,"Pipiens","G","culex",47,0,0,55.55,0,
"CSU23825","FC-057","SW","FC",2025-07-10,2025,28,"Tarsalis","L","culex",31,0,0,55.55,0,
"CSU23826","FC-037","SW","FC",2025-07-10,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23827","FC-037","SW","FC",2025-07-10,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23828","FC-037","SW","FC",2025-07-10,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23829","FC-037","SW","FC",2025-07-10,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23830","FC-037","SW","FC",2025-07-10,2025,28,"Tarsalis","L","culex",34,0,0,55.55,0,
"CSU23831","FC-037","SW","FC",2025-07-10,2025,28,"Pipiens","L","culex",1,0,0,55.55,0,
"CSU23753","LC-062","BE","BE",2025-07-09,2025,28,"Tarsalis","L","culex",41,0,0,55.55,0,
"CSU23754","LC-062","BE","BE",2025-07-09,2025,28,"Pipiens","L","culex",1,0,0,55.55,0,
"CSU23755","LC-054","BE","BE",2025-07-09,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23756","LC-054","BE","BE",2025-07-09,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23757","LC-054","BE","BE",2025-07-09,2025,28,"Tarsalis","L","culex",10,0,0,55.55,0,
"CSU23758","LV-020","LV","LV",2025-07-09,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23759","LV-020","LV","LV",2025-07-09,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23760","LV-020","LV","LV",2025-07-09,2025,28,"Tarsalis","L","culex",26,0,0,55.55,0,
"CSU23761","LV-020","LV","LV",2025-07-09,2025,28,"Pipiens","L","culex",1,0,0,55.55,0,
"CSU23762","LC-053","BE","BE",2025-07-09,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23763","LC-053","BE","BE",2025-07-09,2025,28,"Tarsalis","L","culex",43,0,0,55.55,0,
"CSU23764","LC-058","BE","BE",2025-07-09,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23765","LC-058","BE","BE",2025-07-09,2025,28,"Tarsalis","L","culex",24,0,0,55.55,0,
"CSU23766","LC-058","BE","BE",2025-07-09,2025,28,"Pipiens","L","culex",1,0,0,55.55,0,
"CSU23767","WC-055","BE","BE",2025-07-09,2025,28,"Tarsalis","L","culex",4,0,0,55.55,0,
"CSU23768","LC-061","BE","BE",2025-07-09,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23769","LC-061","BE","BE",2025-07-09,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23770","LC-061","BE","BE",2025-07-09,2025,28,"Tarsalis","L","culex",42,0,0,55.55,0,
"CSU23771","LC-049","BE","BE",2025-07-09,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23772","LC-049","BE","BE",2025-07-09,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23773","LC-049","BE","BE",2025-07-09,2025,28,"Tarsalis","L","culex",43,0,0,55.55,0,
"CSU23774","LC-049","BE","BE",2025-07-09,2025,28,"Pipiens","L","culex",10,0,0,55.55,0,
"CSU23775","LC-001","BE","BE",2025-07-09,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23776","LC-001","BE","BE",2025-07-09,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23777","LC-001","BE","BE",2025-07-09,2025,28,"Tarsalis","L","culex",1,0,0,55.55,0,
"CSU23778","LC-001","BE","BE",2025-07-09,2025,28,"Pipiens","L","culex",2,0,0,55.55,0,
"CSU23779","FC-052","NW","FC",2025-07-09,2025,28,"Tarsalis","L","culex",4,0,0,55.55,0,
"CSU23780","LC-060","BE","BE",2025-07-09,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23781","LC-060","BE","BE",2025-07-09,2025,28,"Tarsalis","L","culex",19,0,0,55.55,0,
"CSU23782","LC-059","BE","BE",2025-07-09,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23783","LC-059","BE","BE",2025-07-09,2025,28,"Tarsalis","L","culex",1,0,0,55.55,0,
"CSU23784","LC-059","BE","BE",2025-07-09,2025,28,"Pipiens","L","culex",4,0,0,55.55,0,
"CSU23785","FC-061","NW","FC",2025-07-09,2025,28,"Tarsalis","L","culex",32,0,0,55.55,0,
"CSU23786","FC-061","NW","FC",2025-07-09,2025,28,"Pipiens","L","culex",13,0,0,55.55,0,
"CSU23787","FC-041","NW","FC",2025-07-09,2025,28,"Tarsalis","L","culex",35,0,0,55.55,0,
"CSU23788","FC-041","NW","FC",2025-07-09,2025,28,"Pipiens","L","culex",14,0,0,55.55,0,
"CSU23789","FC-090GR","NW","FC",2025-07-09,2025,28,"Pipiens","G","culex",35,0,0,55.55,0,
"CSU23790","FC-063","NW","FC",2025-07-09,2025,28,"Tarsalis","L","culex",3,0,0,55.55,0,
"CSU23791","FC-063","NW","FC",2025-07-09,2025,28,"Pipiens","L","culex",2,0,0,55.55,0,
"CSU23792","FC-011","NW","FC",2025-07-09,2025,28,"Tarsalis","L","culex",5,0,0,55.55,0,
"CSU23793","FC-011","NW","FC",2025-07-09,2025,28,"Pipiens","L","culex",1,0,0,55.55,0,
"CSU23794","FC-015","NW","FC",2025-07-09,2025,28,"Tarsalis","L","culex",25,0,0,55.55,0,
"CSU23795","FC-015","NW","FC",2025-07-09,2025,28,"Pipiens","L","culex",2,0,0,55.55,0,
"CSU23796","FC-063GR","NW","FC",2025-07-09,2025,28,"Pipiens","G","culex",50,0,0,55.55,0,
"CSU23797","FC-063GR","NW","FC",2025-07-09,2025,28,"Pipiens","G","culex",50,0,0,55.55,0,
"CSU23798","FC-063GR","NW","FC",2025-07-09,2025,28,"Pipiens","G","culex",2,0,0,55.55,0,
"CSU23799","FC-058","SW","FC",2025-07-09,2025,28,"Tarsalis","L","culex",29,0,0,55.55,0,
"CSU23800","FC-058","SW","FC",2025-07-09,2025,28,"Pipiens","L","culex",3,0,0,55.55,0,
"CSU23801","FC-049","SW","FC",2025-07-09,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23802","FC-049","SW","FC",2025-07-09,2025,28,"Tarsalis","L","culex",6,0,0,55.55,0,
"CSU23803","FC-049","SW","FC",2025-07-09,2025,28,"Pipiens","L","culex",8,0,0,55.55,0,
"CSU23696","LV-089","LV","LV",2025-07-08,2025,28,"Tarsalis","L","culex",30,0,0,55.55,0,
"CSU23697","LV-089","LV","LV",2025-07-08,2025,28,"Pipiens","L","culex",1,0,0,55.55,0,
"CSU23698","LV-104","LV","LV",2025-07-08,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23699","LV-104","LV","LV",2025-07-08,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23700","LV-104","LV","LV",2025-07-08,2025,28,"Tarsalis","L","culex",33,0,0,55.55,0,
"CSU23701","LV-104","LV","LV",2025-07-08,2025,28,"Pipiens","L","culex",1,0,0,55.55,0,
"CSU23702","LV-110","LV","LV",2025-07-08,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23703","LV-110","LV","LV",2025-07-08,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23704","LV-110","LV","LV",2025-07-08,2025,28,"Tarsalis","L","culex",30,0,0,55.55,0,
"CSU23705","LV-110","LV","LV",2025-07-08,2025,28,"Pipiens","L","culex",3,0,0,55.55,0,
"CSU23706","FC-053","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",39,0,0,55.55,0,
"CSU23707","FC-075GR","SE","FC",2025-07-08,2025,28,"Tarsalis","G","culex",1,0,0,55.55,0,
"CSU23708","FC-075GR","SE","FC",2025-07-08,2025,28,"Pipiens","G","culex",11,0,0,55.55,0,
"CSU23709","FC-075","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23710","FC-075","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23711","FC-075","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",22,0,0,55.55,0,
"CSU23712","FC-075","SE","FC",2025-07-08,2025,28,"Pipiens","L","culex",8,0,0,55.55,0,
"CSU23713","FC-004","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23714","FC-004","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",5,0,0,55.55,0,
"CSU23715","FC-004","SE","FC",2025-07-08,2025,28,"Pipiens","L","culex",3,0,0,55.55,0,
"CSU23716","FC-027","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",48,0,0,55.55,0,
"CSU23717","FC-027","SE","FC",2025-07-08,2025,28,"Pipiens","L","culex",19,0,0,55.55,0,
"CSU23718","FC-064","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23719","FC-064","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23720","FC-064","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",50,0,1.73,36.86,0,
"CSU23721","FC-064","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23722","FC-064","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23723","FC-064","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",1,0,0,55.55,0,
"CSU23724","FC-064","SE","FC",2025-07-08,2025,28,"Pipiens","L","culex",9,0,0,55.55,0,
"CSU23725","FC-059","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",7,0,0,55.55,0,
"CSU23726","FC-059","SE","FC",2025-07-08,2025,28,"Pipiens","L","culex",2,0,0,55.55,0,
"CSU23727","FC-023","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",27,0,0,55.55,0,
"CSU23728","FC-023","SE","FC",2025-07-08,2025,28,"Pipiens","L","culex",1,0,0,55.55,0,
"CSU23729","FC-088GR","SE","FC",2025-07-08,2025,28,"Tarsalis","G","culex",2,0,0,55.55,0,
"CSU23730","FC-088GR","SE","FC",2025-07-08,2025,28,"Pipiens","G","culex",50,0,0,55.55,0,
"CSU23731","FC-088GR","SE","FC",2025-07-08,2025,28,"Pipiens","G","culex",50,0,0,55.55,0,
"CSU23732","FC-088GR","SE","FC",2025-07-08,2025,28,"Pipiens","G","culex",9,0,0,55.55,0,
"CSU23733","FC-039","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23734","FC-039","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23735","FC-039","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23736","FC-039","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23737","FC-039","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23738","FC-039","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",38,0,0,55.55,0,
"CSU23739","FC-039","SE","FC",2025-07-08,2025,28,"Pipiens","L","culex",4,0,0,55.55,0,
"CSU23740","FC-046","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23741","FC-046","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23742","FC-046","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",38,0,0,55.55,0,
"CSU23743","FC-046","SE","FC",2025-07-08,2025,28,"Pipiens","L","culex",29,0,0,55.55,0,
"CSU23744","FC-047","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23745","FC-047","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23746","FC-047","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",16,0,0,55.55,0,
"CSU23747","FC-047","SE","FC",2025-07-08,2025,28,"Pipiens","L","culex",8,0,0,55.55,0,
"CSU23748","FC-031","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23749","FC-031","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23750","FC-031","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23751","FC-031","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23752","FC-031","SE","FC",2025-07-08,2025,28,"Tarsalis","L","culex",42,0,0,55.55,0,
"BOU00281","BC-11","BC","BC",2025-07-07,2025,28,"Tarsalis","L","culex",49,0,0,55.55,0,
"BOU00282","BC-22","BC","BC",2025-07-07,2025,28,"Tarsalis","L","culex",38,0,0,55.55,0,
"BOU00283","BC-25","BC","BC",2025-07-07,2025,28,"Tarsalis","L","culex",49,0,0,55.55,0,
"BOU00284","BC-13","BC","BC",2025-07-07,2025,28,"Tarsalis","L","culex",49,0,0,55.55,0,
"BOU00285","BC-24","BC","BC",2025-07-07,2025,28,"Tarsalis","L","culex",49,0,0,55.55,0,
"BOU00286","BC-24","BC","BC",2025-07-07,2025,28,"Tarsalis","L","culex",49,0,0,55.55,0,
"CSU23665","LV-069","LV","LV",2025-07-07,2025,28,"Tarsalis","L","culex",13,0,0,55.55,0,
"CSU23666","LV-095","LV","LV",2025-07-07,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23667","LV-095","LV","LV",2025-07-07,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23668","LV-095","LV","LV",2025-07-07,2025,28,"Tarsalis","L","culex",45,0,0,55.55,0,
"CSU23669","LV-095","LV","LV",2025-07-07,2025,28,"Pipiens","L","culex",2,0,0,55.55,0,
"CSU23670","FC-040","NE","FC",2025-07-07,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23671","FC-040","NE","FC",2025-07-07,2025,28,"Tarsalis","L","culex",31,0,0,55.55,0,
"CSU23672","FC-040","NE","FC",2025-07-07,2025,28,"Pipiens","L","culex",6,0,0,55.55,0,
"CSU23673","FC-038","NE","FC",2025-07-07,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23674","FC-038","NE","FC",2025-07-07,2025,28,"Tarsalis","L","culex",20,0,0,55.55,0,
"CSU23675","FC-038","NE","FC",2025-07-07,2025,28,"Pipiens","L","culex",10,0,0,55.55,0,
"CSU23676","FC-069","NE","FC",2025-07-07,2025,28,"Tarsalis","L","culex",16,0,0,55.55,0,
"CSU23677","FC-040GR","NE","FC",2025-07-07,2025,28,"Pipiens","G","culex",10,0,0,55.55,0,
"CSU23678","FC-036","NW","FC",2025-07-07,2025,28,"Tarsalis","L","culex",13,0,0,55.55,0,
"CSU23679","FC-091GR","NE","FC",2025-07-07,2025,28,"Pipiens","G","culex",6,0,0,55.55,0,
"CSU23680","FC-006","NE","FC",2025-07-07,2025,28,"Tarsalis","L","culex",15,0,0,55.55,0,
"CSU23681","FC-006","NE","FC",2025-07-07,2025,28,"Pipiens","L","culex",5,0,0,55.55,0,
"CSU23682","FC-092GR","NE","FC",2025-07-07,2025,28,"Pipiens","G","culex",22,0,0,55.55,0,
"CSU23683","FC-066GR","NE","FC",2025-07-07,2025,28,"Pipiens","G","culex",5,0,0,55.55,0,
"CSU23684","FC-067","NE","FC",2025-07-07,2025,28,"Tarsalis","L","culex",46,0,0,55.55,0,
"CSU23685","FC-067","NE","FC",2025-07-07,2025,28,"Pipiens","L","culex",2,0,0,55.55,0,
"CSU23686","FC-019","NE","FC",2025-07-07,2025,28,"Tarsalis","L","culex",49,0,0,55.55,0,
"CSU23687","FC-019","NE","FC",2025-07-07,2025,28,"Pipiens","L","culex",8,0,0,55.55,0,
"CSU23688","FC-072","NE","FC",2025-07-07,2025,28,"Tarsalis","L","culex",50,0,0,55.55,0,
"CSU23689","FC-072","NE","FC",2025-07-07,2025,28,"Tarsalis","L","culex",18,0,0,55.55,0,
